# Site: US-Goo,,,,,,,,
# Version: 2-1,,,,,,,,
TIMESTAMP_START,TIMESTAMP_END,USTAR,TA,LE,P,RH,PA,NETRAD
200206292200,200206292230,-9999,23.6,1,0,99.5,101.2,-46
200206292230,200206292300,-9999,23.5,-3,0,99.9,101.101,-44
200206292300,200206292330,-9999,23.1,-2,0,99.9,101.101,-34
200206292330,200206300000,-9999,22.5,3,0,100,101.2,-32
200206300000,200206300030,0.01,22.3,1,0,100,101.2,-30
200206300030,200206300100,0,22,6,0,100,101.2,-27
200206300100,200206300130,0.029,22.6,-4,0,100,101.2,-24
200206300130,200206300200,0.065,23.1,-7,0,100,101.2,-23
200206300200,200206300230,0.077,22.9,-7,0,100,101.2,-21
200206300230,200206300300,-9999,22,-3,0,100,101.2,-18
200206300300,200206300330,0.015,21.9,0,0,100,101.2,-16
200206300330,200206300400,0.044,21.5,-3,0,100,101.2,-15
200206300400,200206300430,0.01,20.8,0,0,100,101.301,-13
200206300430,200206300500,-9999,20.8,0,0,100,101.301,-4
200206300500,200206300530,0.034,21.8,-1,0,100,101.301,24
200206300530,200206300600,-9999,22.6,4,0,100,101.301,54
200206300600,200206300630,-9999,23.5,45,0,100,101.4,135
200206300630,200206300700,0.115,24.7,77,0,99.1,101.4,177
200206300700,200206300730,0.125,25.9,71,0,94.1,101.4,219
200206300730,200206300800,0.015,27.5,75,0,84.7,101.4,286
200206300800,200206300830,0.182,28.8,118,0,78.1,101.5,349
200206300830,200206300900,0.272,29.5,171,0,71,101.5,369
200206300900,200206300930,0.26,30.1,145,0,68.1,101.4,463
200206300930,200206301000,0.286,30.8,180,0,62.5,101.4,524
200206301000,200206301030,0.26,31.3,163,0,56.3,101.4,593
200206301030,200206301100,0.248,31.6,225,0,53.7,101.4,598
200206301100,200206301130,0.235,32.1,155,0,50.4,101.4,600
200206301130,200206301200,0.278,32.4,242,0,50.9,101.4,682
200206301200,200206301230,0.362,31.6,187,0,56,101.4,497
200206301230,200206301300,0.211,31.7,159,0,53.8,101.301,392
200206301300,200206301330,0.2,32.8,232,0,44.5,101.301,607
200206301330,200206301400,0.333,33.2,275,0,41.6,101.301,574
200206301400,200206301430,0.152,33,161,0,45.1,101.2,536
200206301430,200206301500,0.298,33.1,148,0,46.3,101.2,477
200206301500,200206301530,0.252,32.9,169,0,45.6,101.101,393
200206301530,200206301600,0.312,32.701,158,0,46.5,101.2,300
200206301600,200206301630,0.196,32.5,168,0,43.3,101.2,212
200206301630,200206301700,0.198,31.6,84,0,48.4,101.101,103
200206301700,200206301730,0.082,31.3,74,0,53.6,101.2,81
200206301730,200206301800,0.018,29.8,23,0,69.5,101.2,7
200206301800,200206301830,0.088,28.5,20,0,79,101.101,-16
200206301830,200206301900,0.015,26.9,0,0,82.4,101.2,-36
200206301900,200206301930,0.034,25.5,7,0,90,101.2,-45
200206301930,200206302000,-9999,25,-2,0,94.4,101.2,-47
200206302000,200206302030,0.03,24.3,-1,0,97.2,101.2,-46
200206302030,200206302100,0.084,24.1,4,0,98.6,101.2,-46
200206302100,200206302130,0.049,23.3,5,0,99.7,101.2,-44
200206302130,200206302200,0.01,23.1,0,0,99.8,101.2,-37
200206302200,200206302230,-9999,22.5,-1,0,99.7,101.2,-33
200206302230,200206302300,0.018,22.5,0,0,99.3,101.2,-32
200206302300,200206302330,-9999,22.2,-1,0,99.8,101.2,-29
200206302330,200207010000,-9999,21.8,-2,0,99.9,101.2,-27
200207010000,200207010030,0.02,21.5,1,0,100,101.2,-25
200207010030,200207010100,-9999,21.3,-2,0,100,101.2,-24
200207010100,200207010130,0.044,21.1,-4,0,100,101.101,-23
200207010130,200207010200,-9999,20.8,-1,0,100,101.101,-20
200207010200,200207010230,0.02,20.6,-1,0,100,101.101,-18
200207010230,200207010300,-9999,20.6,-1,0,100,101.101,-17
200207010300,200207010330,-9999,20.5,-1,0,100,101.101,-16
200207010330,200207010400,0,20.3,1,0,100,101.101,-16
200207010400,200207010430,0.032,20.2,1,0,100,101.2,-15
200207010430,200207010500,0.038,20,2,0,100,101.2,-12
200207010500,200207010530,-9999,20.1,2,0,100,101.2,6
200207010530,200207010600,0.034,20.9,3,0,100,101.2,30
200207010600,200207010630,0.148,22.4,48,0,97.6,101.2,64
200207010630,200207010700,-9999,23.2,42,0,96.2,101.2,96
200207010700,200207010730,0.075,24.7,65,0,88.7,101.301,124
200207010730,200207010800,0.123,26.7,142,0,76.3,101.301,251
200207010800,200207010830,0.23,28.2,159,0,67.5,101.301,312
200207010830,200207010900,0.198,29.2,102,0,63.7,101.301,337
200207010900,200207010930,0.126,29.8,116,0,62.9,101.301,368
200207010930,200207011000,0.092,30.2,81,0,63.3,101.301,359
200207011000,200207011030,0.18,31.1,137,0,60.9,101.2,541
200207011030,200207011100,0.222,32,236,0,53.8,101.2,619
200207011100,200207011130,0.193,32,168,0,56.4,101.2,602
200207011130,200207011200,-9999,31.9,143,0,59.2,101.2,500
200207011200,200207011230,0.361,32.5,237,0,58,101.2,607
200207011230,200207011300,0.221,32.8,216,0,56.6,101.2,669
200207011300,200207011330,0.197,32.9,215,0,55.9,101.101,550
200207011330,200207011400,0.18,32.9,175,0,54.3,101.101,559
200207011400,200207011430,-9999,33.2,-9999,0,52.2,101.101,514
200207011430,200207011500,0.14,33,131,0,53.3,101,429
200207011500,200207011530,0.18,32.9,172,0,55,101,334
200207011530,200207011600,0.146,33,121,0,54.8,101,340
200207011600,200207011630,0.163,33,109,0,55.8,101,308
200207011630,200207011700,0.124,32.701,80,0,56.8,101,234
200207011700,200207011730,0.185,32.5,83,0,57.8,101,168
200207011730,200207011800,0.157,31.8,63,0,61.3,101,51
200207011800,200207011830,0.032,30.1,9,0,72.9,101,-17
200207011830,200207011900,-9999,28.5,-7,0,84.4,101,-33
200207011900,200207011930,0.056,27.4,-1,0,87.6,101,-46
200207011930,200207012000,0.042,25.8,-1,0,94.3,101,-46
200207012000,200207012030,0.084,25.4,-6,0,95.5,101,-45
200207012030,200207012100,-9999,25.2,3,0,95.4,101,-44
200207012100,200207012130,0.042,25.2,-4,0,94.4,101.101,-46
200207012130,200207012200,-9999,24.5,-5,0,96.9,101,-46
200207012200,200207012230,0.061,25,4,0,90.2,101,-47
200207012230,200207012300,0.015,24.4,-4,0,92.1,101.101,-42
200207012300,200207012330,0.045,24,-1,0,93,101.101,-43
200207012330,200207020000,-9999,23,-5,0,97.7,101.101,-40
200207020000,200207020030,-9999,23.8,-3,0,92.4,101,-44
200207020030,200207020100,-9999,22.4,0,0,98.9,101,-44
200207020100,200207020130,0.047,22.2,-4,0,99.5,100.9,-41
200207020130,200207020200,0.03,21.8,1,0,99.8,100.9,-39
200207020200,200207020230,0.129,22.1,-4,0,98.8,101,-36
200207020230,200207020300,0.175,23.5,-3,0,93.3,101,-45
200207020300,200207020330,0.072,23.2,-3,0,94.6,101,-48
200207020330,200207020400,-9999,22,-1,0,99.3,101,-44
200207020400,200207020430,-9999,21.4,-1,0,100,101,-40
200207020430,200207020500,-9999,21.1,-3,0,100,101,-33
200207020500,200207020530,-9999,21.5,-3,0,100,101.101,-9
200207020530,200207020600,0.046,22.7,25,0,97.6,101.101,23
200207020600,200207020630,0.14,24,46,0,89.4,101.101,69
200207020630,200207020700,0.162,24.7,65,0,85.8,101.101,110
200207020700,200207020730,0.088,25.3,53,0,82.8,101.2,144
200207020730,200207020800,0.123,26,85,0,80.1,101.2,225
200207020800,200207020830,0.183,27.3,94,0,74.2,101.2,313
200207020830,200207020900,0.097,28.7,139,0,65.3,101.2,411
200207020900,200207020930,0.02,29.7,128,0,63.9,101.101,489
200207020930,200207021000,-9999,30.5,99,0,62.6,101.101,557
200207021000,200207021030,0.185,31.4,180,0,61.2,101.101,555
200207021030,200207021100,0.271,31.7,138,0,60.6,101.101,546
200207021100,200207021130,0.135,31.9,149,0,60,101.101,445
200207021130,200207021200,0.087,32.201,190,0,58.8,101.101,645
200207021200,200207021230,0.203,32.5,198,0,57.7,101,644
200207021230,200207021300,0.327,32.9,227,0,54.9,101,592
200207021300,200207021330,0.192,33,142,0,54,101,564
200207021330,200207021400,0.309,33.2,179,0,53.8,100.9,573
200207021400,200207021430,0.282,33.2,162,0,53.4,100.9,503
200207021430,200207021500,0.347,33.5,126,0,51.8,100.801,502
200207021500,200207021530,0.168,33.2,156,0,51.4,100.801,404
200207021530,200207021600,0.22,33,140,0,52.9,100.801,296
200207021600,200207021630,0.21,32.8,127,0,55.6,100.801,263
200207021630,200207021700,0.172,32.201,74,0,56.9,100.801,127
200207021700,200207021730,0.126,31.8,100,0,60.7,100.801,101
200207021730,200207021800,0.034,31.9,62,0,59.2,100.801,77
200207021800,200207021830,0.09,30.8,31,0,67.2,100.801,-1
200207021830,200207021900,0.01,28.9,6,0,79,100.9,-32
200207021900,200207021930,0.35,27.1,0,0,84.8,101,-27
200207021930,200207022000,0.63,23.9,75,0,80.7,101.101,-13
200207022000,200207022030,0.366,22.8,-9999,1.4,88,101.101,-9
200207022030,200207022100,0.25,21.4,-9999,3.2,99.3,101.101,-3
200207022100,200207022130,0.253,21.3,-9999,0.6,98.9,101.101,-3
200207022130,200207022200,0.04,21.4,-9999,0.2,98.4,101,-4
200207022200,200207022230,0.246,21.3,-9999,0,99.4,100.9,-5
200207022230,200207022300,0.174,21.1,-9999,0,100,100.9,-5
200207022300,200207022330,0.16,21.1,-9999,0,100,100.9,-5
200207022330,200207030000,0.125,21,-9999,0,100,100.801,-5
200207030000,200207030030,0.223,20.9,-9999,0,99.8,100.801,-4
200207030030,200207030100,0.242,20.8,-9999,0,99.5,100.7,-4
200207030100,200207030130,0.11,20.8,-9,0,99.9,100.801,-4
200207030130,200207030200,0.139,21.1,-7,0,99.8,100.801,-4
200207030200,200207030230,0.083,20.9,18,0,100,100.801,-2
200207030230,200207030300,0.02,20.3,0,0,100,100.801,-2
200207030300,200207030330,0.064,20.1,2,0,100,100.9,-2
200207030330,200207030400,0.082,20.1,-13,0,100,100.9,-3
200207030400,200207030430,0.046,19.8,1,0,100,100.9,-3
200207030430,200207030500,0.03,19.8,0,0,100,100.9,-1
200207030500,200207030530,0.02,19.6,-2,0,100,100.9,15
200207030530,200207030600,0.055,20.3,3,0,100,100.9,56
200207030600,200207030630,0.132,21.3,22,0,100,100.9,126
200207030630,200207030700,0.188,22.3,74,0,99,100.9,204
200207030700,200207030730,0.123,23.4,102,0,95.6,100.9,309
200207030730,200207030800,0.158,24.5,114,0,91.1,101,365
200207030800,200207030830,0.215,25.1,113,0,88,101,218
200207030830,200207030900,0.1,25.9,124,0,84.1,101,293
200207030900,200207030930,0.213,26.6,167,0,78.8,101,297
200207030930,200207031000,0.22,27.2,147,0,79.1,101,461
200207031000,200207031030,0.2,27.7,179,0,78.5,101,512
200207031030,200207031100,0.089,28.2,196,0,77.3,101,505
200207031100,200207031130,0.199,29.2,232,0,71.4,101,606
200207031130,200207031200,0.292,30.1,300,0.2,62.7,100.9,725
200207031200,200207031230,0.243,30.7,307,0,53.7,100.9,771
200207031230,200207031300,0.199,31.1,286,0,55.2,100.9,686
200207031300,200207031330,0.232,30.7,194,0,53.1,100.801,513
200207031330,200207031400,0.249,31,164,0,48.9,100.801,599
200207031400,200207031430,0.148,31,165,0,52,100.801,550
200207031430,200207031500,0.28,31.2,235,0,52.4,100.7,488
200207031500,200207031530,0.089,31.1,109,0,53.6,100.7,416
200207031530,200207031600,-9999,31.1,167,0,54,100.601,332
200207031600,200207031630,0.156,30.8,100,0,55.9,100.601,215
200207031630,200207031700,0.139,30.6,92,0,59.7,100.601,117
200207031700,200207031730,0.081,30.3,52,0,62.9,100.7,82
200207031730,200207031800,0.092,29.9,53,0,65.9,100.7,23
200207031800,200207031830,0.112,28.5,42,0,76.4,100.7,-29
200207031830,200207031900,0.048,26.6,-6,0,89.8,100.7,-53
200207031900,200207031930,-9999,25.3,9,0,93.6,100.7,-58
200207031930,200207032000,-9999,24.3,10,0,95.6,100.7,-57
200207032000,200207032030,0.09,24.5,2,0,92.8,100.7,-58
200207032030,200207032100,-9999,24.5,-5,0,91.1,100.7,-55
200207032100,200207032130,0.029,23.1,2,0,98.1,100.7,-50
200207032130,200207032200,-9999,22.9,-2,0,99.2,100.801,-46
200207032200,200207032230,-9999,22.5,-1,0,99.8,100.7,-44
200207032230,200207032300,-9999,22.2,1,0,100,100.7,-39
200207032300,200207032330,-9999,21.9,1,0,100,100.7,-35
200207032330,200207040000,-9999,21.7,-2,0,100,100.7,-31
200207040000,200207040030,0.039,21.7,-1,0,100,100.7,-28
200207040030,200207040100,0.038,21.5,-2,0,100,100.7,-26
200207040100,200207040130,0.038,21.4,-2,0,100,100.7,-24
200207040130,200207040200,0.018,21.5,-1,0,100,100.601,-22
200207040200,200207040230,-9999,20.9,-1,0,100,100.601,-21
200207040230,200207040300,0.023,21,0,0,100,100.601,-20
200207040300,200207040330,0.015,20.9,0,0,100,100.7,-18
200207040330,200207040400,0.055,20.7,-2,0,100,100.7,-18
200207040400,200207040430,0.023,21,-6,0,100,100.7,-17
200207040430,200207040500,0.074,21.1,-10,0,100,100.801,-13
200207040500,200207040530,0.08,21.7,0,0,100,100.801,5
200207040530,200207040600,-9999,22,6,0,100,100.801,55
200207040600,200207040630,0.08,23.2,30,0,99.1,100.801,88
200207040630,200207040700,0.035,23.9,33,0,96.7,100.9,107
200207040700,200207040730,0.114,24.9,67,0,92.5,100.9,122
200207040730,200207040800,0.197,26.2,138,0,86.7,100.9,216
200207040800,200207040830,0.219,27.8,201,0,79.2,101,340
200207040830,200207040900,0.294,28.8,169,0,74.8,101,367
200207040900,200207040930,0.248,29.7,207,0,71.7,101,495
200207040930,200207041000,0.28,30.1,185,0,69.8,100.9,469
200207041000,200207041030,0.233,30.5,177,0,68.6,100.9,538
200207041030,200207041100,0.259,31.3,205,0,64.5,100.9,606
200207041100,200207041130,0.149,32,238,0,61.9,100.9,712
200207041130,200207041200,0.278,31.7,246,0,62,100.9,564
200207041200,200207041230,0.2,32.5,245,0,57.5,100.801,697
200207041230,200207041300,0.201,32.9,244,0,54.3,100.801,680
200207041300,200207041330,0.213,32.9,261,0,53.3,100.801,522
200207041330,200207041400,0.243,33.2,182,0,51.3,100.7,590
200207041400,200207041430,0.23,33.2,164,0,51.7,100.7,495
200207041430,200207041500,0.193,33.2,195,0,51.2,100.7,437
200207041500,200207041530,0.25,33.2,173,0,50.4,100.7,413
200207041530,200207041600,0.194,33.2,121,0,49.8,100.601,354
200207041600,200207041630,0.225,33,134,0,51.6,100.601,271
200207041630,200207041700,0.195,32.8,129,0,53.7,100.601,192
200207041700,200207041730,0.16,32.3,76,0,55.7,100.601,121
200207041730,200207041800,0.086,31.5,36,0,60.9,100.601,30
200207041800,200207041830,0.054,30.1,17,0,73.9,100.601,-19
200207041830,200207041900,0.027,28.2,3,0,84,100.7,-40
200207041900,200207041930,0.039,26.7,-10,0,89.2,100.7,-51
200207041930,200207042000,0.11,25.9,-4,0,92.5,100.7,-50
200207042000,200207042030,0.035,24.8,1,0,96.3,100.7,-49
200207042030,200207042100,0.023,24.4,-3,0,97.5,100.801,-46
200207042100,200207042130,0.018,24.4,-1,0,98.1,100.801,-43
200207042130,200207042200,-9999,23.9,2,0,99.3,100.801,-40
200207042200,200207042230,-9999,24.3,-5,0,97.5,100.801,-27
200207042230,200207042300,-9999,24.1,-8,0,98.5,100.801,-34
200207042300,200207042330,0.061,24.5,-7,0,94.8,100.801,-44
200207042330,200207050000,-9999,23.9,6,0,96.2,100.801,-44
200207050000,200207050030,-9999,23.4,0,0,99,100.7,-41
200207050030,200207050100,-9999,23,1,0,99.8,100.7,-42
200207050100,200207050130,-9999,22.4,0,0,100,100.7,-40
200207050130,200207050200,-9999,22.1,-2,0,100,100.7,-37
200207050200,200207050230,-9999,21.8,1,0,100,100.7,-32
200207050230,200207050300,0.025,21.8,0,0,100,100.7,-28
200207050300,200207050330,0,21.5,-1,0,100,100.7,-23
200207050330,200207050400,0.027,21.1,-1,0,100,100.7,-21
200207050400,200207050430,0.015,21,1,0,100,100.7,-19
200207050430,200207050500,0.03,21,-2,0,100,100.801,-17
200207050500,200207050530,-9999,20.8,3,0,100,100.801,-3
200207050530,200207050600,0.032,21.7,8,0,100,100.801,31
200207050600,200207050630,0.038,23.3,37,0,96.1,100.801,75
200207050630,200207050700,0.082,25.1,71,0,89.2,100.801,108
200207050700,200207050730,0.166,26.6,112,0,84.7,100.9,179
200207050730,200207050800,0.142,27.9,129,0,78.2,100.9,249
200207050800,200207050830,0.172,28.7,120,0,74,100.9,322
200207050830,200207050900,0.242,29.5,163,0,71,100.9,397
200207050900,200207050930,0.146,30.5,160,0,66.7,100.9,460
200207050930,200207051000,0.089,31.1,159,0,63.7,100.9,519
200207051000,200207051030,0.217,31.9,254,0,59,100.9,567
200207051030,200207051100,-9999,32.4,288,0,56.1,100.9,607
200207051100,200207051130,0.228,33,258,0,53.8,100.9,631
200207051130,200207051200,0.173,33.2,267,0,53,100.9,643
200207051200,200207051230,-9999,33.4,337,0,49.9,100.9,572
200207051230,200207051300,0.261,34.2,335,0,46.1,100.9,642
200207051300,200207051330,0.31,34.3,245,0,45.6,100.801,648
200207051330,200207051400,0.146,33.6,93,0,48.4,100.801,296
200207051400,200207051430,0.146,33.3,214,0,54.4,100.801,301
200207051430,200207051500,0.152,33.7,182,0,51.5,100.801,421
200207051500,200207051530,0.31,33.9,218,0,49.8,100.801,376
200207051530,200207051600,0.182,34,188,0,51.1,100.7,348
200207051600,200207051630,0.122,33.6,131,0,52.5,100.7,233
200207051630,200207051700,0.232,33.5,132,0,52.4,100.7,215
200207051700,200207051730,0.204,33,91,0,54.2,100.7,114
200207051730,200207051800,0.121,32.3,48,0,60,100.7,45
200207051800,200207051830,0.039,30.9,4,0,73.3,100.7,-7
200207051830,200207051900,0.139,29.8,61,0,78.1,100.801,-24
200207051900,200207051930,0.149,29.3,0,0,68.7,100.801,-45
200207051930,200207052000,0.09,28.1,16,0,71,100.801,-47
200207052000,200207052030,0.185,26.5,9,0,80.2,100.801,-48
200207052030,200207052100,0.015,24.9,-1,0,89,100.801,-48
200207052100,200207052130,0,24,-2,0,92.9,100.801,-47
200207052130,200207052200,0.01,23.6,-1,0,94.7,100.801,-46
200207052200,200207052230,-9999,23.2,-1,0,96.2,100.801,-45
200207052230,200207052300,-9999,22.8,0,0,98.3,100.801,-45
200207052300,200207052330,0,22.6,1,0,99,100.801,-44
200207052330,200207060000,-9999,22.5,-1,0,99.4,100.801,-40
200207060000,200207060030,-9999,22.2,-1,0,99.8,100.801,-37
200207060030,200207060100,-9999,22,-1,0,100,100.801,-34
200207060100,200207060130,-9999,22,-3,0,99.8,100.801,-31
200207060130,200207060200,-9999,21.9,2,0,100,100.801,-26
200207060200,200207060230,-9999,21.8,-11,0,100,100.801,-24
200207060230,200207060300,0.025,22.8,-1,0,98.1,100.801,-21
200207060300,200207060330,-9999,21.9,-2,0,100,100.801,-19
200207060330,200207060400,-9999,21.9,-1,0,100,100.801,-18
200207060400,200207060430,-9999,21.5,0,0,100,100.801,-17
200207060430,200207060500,-9999,21.6,0,0,100,100.801,-14
200207060500,200207060530,0.02,21.7,-3,0,100,100.9,2
200207060530,200207060600,-9999,22.5,6,0,100,100.9,41
200207060600,200207060630,0.035,23.6,22,0,97.5,100.9,83
200207060630,200207060700,0.09,25,58,0,91.2,100.9,97
200207060700,200207060730,0.082,26.6,98,0,84.6,101,172
200207060730,200207060800,0.144,28,102,0,79.2,101,246
200207060800,200207060830,-9999,29.1,171,0,76.1,101,314
200207060830,200207060900,0.168,30.1,118,0,72.7,101,387
200207060900,200207060930,-9999,31.1,81,0,68,101,452
200207060930,200207061000,0.247,32.201,165,0,64.2,101,511
200207061000,200207061030,0.156,32.8,285,0,59.9,101,562
200207061030,200207061100,0.488,33.5,205,0,58.3,100.9,598
200207061100,200207061130,0.216,33.6,258,0,58.6,100.9,565
200207061130,200207061200,0.288,34,239,0,57.1,100.9,558
200207061200,200207061230,0.305,34.5,353,0,49.1,100.9,646
200207061230,200207061300,0.282,34.6,251,0,51.1,100.9,595
200207061300,200207061330,0.286,34.7,272,0,52.2,100.9,593
200207061330,200207061400,0.342,35.1,362,0,49,100.801,585
200207061400,200207061430,0.29,35.2,278,0,48.6,100.801,528
200207061430,200207061500,0.288,34.9,215,0,47.5,100.801,470
200207061500,200207061530,0.202,34.9,178,0,48,100.801,413
200207061530,200207061600,0.276,34.8,183,0,49.6,100.7,343
200207061600,200207061630,0.247,34.4,167,0,51,100.7,267
200207061630,200207061700,0.249,34.1,174,0,52.7,100.7,193
200207061700,200207061730,0.252,33.5,128,0,55.9,100.7,115
200207061730,200207061800,0.242,32.8,64,0,58,100.7,50
200207061800,200207061830,0.15,32,29,0,62,100.7,-4
200207061830,200207061900,0.051,30.3,36,0,74.2,100.7,-37
200207061900,200207061930,0.01,28.2,-3,0,84.5,100.801,-49
200207061930,200207062000,0.084,27,3,0,88,100.801,-49
200207062000,200207062030,0.029,25.7,1,0,93.1,100.801,-47
200207062030,200207062100,0.089,26.1,-7,0,90.6,100.9,-47
200207062100,200207062130,0.02,25.3,-1,0,94.9,100.9,-46
200207062130,200207062200,0.069,26.1,-5,0,88.3,100.9,-49
200207062200,200207062230,0.176,27.6,16,0,76.8,100.9,-54
200207062230,200207062300,0.148,27.7,14,0,74,100.9,-54
200207062300,200207062330,0.203,27.3,13,0,74.4,100.9,-56
200207062330,200207070000,0.151,26.8,12,0,75.4,100.9,-56
200207070000,200207070030,0.164,26.4,6,0,76.2,100.9,-56
200207070030,200207070100,0.101,25.9,3,0,77.6,100.9,-53
200207070100,200207070130,0.079,24.6,-1,0,84.3,100.9,-49
200207070130,200207070200,0.088,23.4,-2,0,90.4,100.9,-49
200207070200,200207070230,0.018,22.2,3,0,96.7,100.9,-47
200207070230,200207070300,-9999,22.8,5,0,92.7,100.9,-49
200207070300,200207070330,-9999,22.6,0,0,93,100.9,-47
200207070330,200207070400,-9999,21.5,1,0,98.5,100.9,-47
200207070400,200207070430,0.065,22.2,-2,0,93.6,100.9,-49
200207070430,200207070500,0.063,22.8,1,0,89.5,100.9,-48
200207070500,200207070530,0.088,22.9,3,0,88.4,100.9,-35
200207070530,200207070600,0.113,23.6,11,0,86.5,101,-8
200207070600,200207070630,0.164,24.4,42,0,83.7,101,43
200207070630,200207070700,0.191,25.3,79,0,79.4,101,107
200207070700,200207070730,0.198,26.3,101,0,75.9,101,178
200207070730,200207070800,0.263,27.2,136,0,70.6,101,257
